condition_key,drug,rank,rank_by_rating,score,shrunk_rating,mean_rating,n_reviews,positive_rate,mean_useful,mimic_confirmed,mimic_notes_matched,mimic_match_mode
nausea vomiting chemotherapy induced,Sancuso,9,6,17.2189,7.7005,9.4,5,1.0,4.4,False,19,loose
nausea vomiting of pregnancy,Doxylamine / pyridoxine,1,1,61.1525,6.7947,6.7654,81,0.6543,5.9506,False,19,loose
nausea vomiting of pregnancy,Diclegis,2,2,60.4622,6.7599,6.725,80,0.65,6.025,False,19,loose
neuralgia,Pregabalin,1,1,48.0729,7.5077,7.6585,41,0.7805,33.561,False,1,loose
neuralgia,Lyrica,2,2,47.3015,7.479,7.625,40,0.775,34.325,False,1,loose
neuralgia,Nortriptyline,3,3,31.6655,7.4636,7.7778,18,0.8333,33.4444,False,1,loose
neuralgia,Baclofen,4,6,18.6548,6.5955,6.0,8,0.5,13.875,False,1,loose
neuralgia,Levetiracetam,5,5,17.1341,6.995,7.0,6,0.8333,4.6667,False,1,loose
neuralgia,Methylprednisolone,6,4,16.2982,7.2888,8.0,5,0.8,10.6,False,1,loose
neuropathic pain,Pregabalin,1,1,75.069,6.5588,6.5191,131,0.6031,41.8397,True,64,loose
neuropathic pain,Lyrica,2,2,71.1854,6.5531,6.5085,118,0.6017,46.0932,False,64,loose
neuropathic pain,Gabapentin,3,3,58.1328,6.3428,6.25,84,0.5595,12.0119,True,64,loose
neuropathic pain,Lidocaine,4,4,18.7508,5.4129,3.8333,12,0.3333,9.25,True,64,loose
neutropenia associated with chemotherapy,Neulasta,1,1,34.6075,6.7871,6.6923,26,0.6923,20.8846,True,119,loose
neutropenia associated with chemotherapy,Pegfilgrastim,2,2,34.6075,6.7871,6.6923,26,0.6923,20.8846,False,119,loose
night terrors,Clonazepam,1,2,28.625,7.6504,8.2143,14,0.7857,19.7143,False,0,none
night terrors,Diazepam,2,1,19.5836,7.995,10.0,6,1.0,28.1667,False,0,none
nightmares,Prazosin,1,1,33.8324,7.0545,7.087,23,0.6957,34.087,False,0,none
nocturnal leg cramps,Quinine,1,3,27.2667,7.8712,8.75,12,0.9167,22.5,False,0,none
nocturnal leg cramps,Carisoprodol,2,1,22.756,8.0455,9.625,8,1.0,70.25,False,0,none
nocturnal leg cramps,Soma,3,2,19.5836,7.995,10.0,6,1.0,90.0,False,0,none
non hodgkin s lymphoma,Rituximab,1,2,26.6893,7.7045,8.4167,12,0.9167,48.5,False,4,loose
non hodgkin s lymphoma,Rituxan,2,1,22.3317,7.8955,9.25,8,1.0,71.375,False,4,loose
non small cell lung cance,Erlotinib,1,1,47.12,8.463,9.0323,31,0.9677,80.2581,False,5,strict
non small cell lung cance,Tarceva,2,2,47.12,8.463,9.0323,31,0.9677,80.2581,False,5,strict
non small cell lung cance,Nivolumab,3,5,24.8636,5.5597,4.7,20,0.4,21.35,False,5,strict
non small cell lung cance,Gefitinib,4,3,21.0141,7.9426,9.5714,7,1.0,31.0,False,5,strict
non small cell lung cance,Iressa,5,4,21.0141,7.9426,9.5714,7,1.0,31.0,False,5,strict
non small cell lung cance,Opdivo,6,6,17.8847,5.1629,3.3333,12,0.25,28.9167,False,5,strict
not listed othe,Phentermine,1,2,47.379,8.5095,9.0968,31,0.9677,2.5161,False,10,loose
not listed othe,Alprazolam,2,1,35.1046,8.5141,9.5882,17,1.0,2.1176,False,10,loose
not listed othe,Oxycodone,3,5,32.4156,8.1039,8.9375,16,0.9375,2.5625,True,10,loose
not listed othe,Buprenorphine / naloxone,4,3,27.2409,8.2134,9.5455,11,1.0,0.4545,False,10,loose
not listed othe,Tramadol,5,14,25.9677,7.4962,8.0,12,0.8333,6.25,True,10,loose
not listed othe,Gabapentin,6,11,24.279,7.6777,8.5,10,0.9,3.4,True,10,loose
not listed othe,Methadone,7,4,23.0388,8.1455,9.875,8,1.0,12.875,False,10,loose
not listed othe,Acetaminophen / oxycodone,8,6,21.0141,7.9426,9.5714,7,1.0,1.1429,True,10,loose
not listed othe,Lorazepam,9,8,20.5964,7.7847,9.1429,7,1.0,7.7143,False,10,loose
not listed othe,Clonazepam,10,10,20.3179,7.6794,8.8571,7,0.8571,0.8571,True,10,loose
not listed othe,Diazepam,11,7,19.3114,7.8838,9.6667,6,1.0,5.3333,False,10,loose
not listed othe,Acetaminophen / hydrocodone,12,9,19.0392,7.7727,9.3333,6,1.0,2.0,True,10,loose
not listed othe,Meloxicam,13,15,18.3588,7.495,8.5,6,0.8333,12.1667,False,10,loose
not listed othe,Quetiapine,14,24,18.0899,6.8373,6.5714,7,0.7143,0.8571,False,10,loose
not listed othe,Cyclobenzaprine,15,20,17.2702,7.0505,7.1667,6,0.8333,1.8333,True,10,loose
obesity,Bupropion / naltrexone,1,23,207.7314,6.971,6.9707,888,0.6622,26.1025,False,13,strict
obesity,Contrave,2,24,204.7139,6.9645,6.9641,864,0.6597,26.7789,False,13,strict
obesity,Phentermine,3,4,173.338,8.7106,8.7626,396,0.8889,24.9874,False,13,strict
obesity,Liraglutide,4,12,162.9933,7.8971,7.9225,426,0.7887,25.2582,False,13,strict
obesity,Saxenda,5,15,143.9968,7.7638,7.7907,344,0.7703,23.4767,False,13,strict
obesity,Lorcaserin,6,9,128.666,8.1213,8.1753,251,0.7888,54.3586,False,13,strict
obesity,Belviq,7,10,127.0414,8.1164,8.1714,245,0.7918,55.6408,False,13,strict
obesity,Orlistat,8,16,108.2218,7.6334,7.6716,201,0.7811,59.1144,False,13,strict
obesity,Phentermine / topiramate,9,7,100.4347,8.2557,8.3581,148,0.8378,44.6486,False,13,strict
obesity,Qsymia,10,8,97.0633,8.2033,8.3071,140,0.8357,46.8714,False,13,strict
obesity,Diethylpropion,11,1,94.5561,8.9749,9.1892,111,0.9369,41.9369,False,13,strict
obesity,Phendimetrazine,12,6,91.1353,8.285,8.4132,121,0.8595,43.8264,False,13,strict
obesity,Topiramate,13,17,86.0132,7.6324,7.6929,127,0.748,89.2756,False,13,strict
obesity,Adipex-P,14,3,82.6758,8.7148,8.9444,90,0.8889,49.9222,False,13,strict
obesity,Xenical,15,5,69.0074,8.3075,8.5362,69,0.8841,90.7391,False,13,strict
obsessive compulsive disorde,Sertraline,1,9,81.267,7.9308,8.0381,105,0.8,44.8857,True,40,loose
obsessive compulsive disorde,Zoloft,2,2,72.3231,8.086,8.25,80,0.8125,55.3875,False,40,loose
obsessive compulsive disorde,Fluvoxamine,3,11,70.6691,7.7569,7.8675,83,0.747,39.8193,True,40,loose
obsessive compulsive disorde,Clomipramine,4,6,68.8748,7.953,8.1067,75,0.8667,49.3867,True,40,loose
obsessive compulsive disorde,Fluoxetine,5,4,63.9904,7.9988,8.1875,64,0.8594,42.7812,True,40,loose
obsessive compulsive disorde,Luvox,6,7,56.7811,7.9509,8.1765,51,0.7843,54.5294,True,40,loose
obsessive compulsive disorde,Prozac,7,3,51.6973,8.0738,8.3902,41,0.878,59.561,False,40,loose
obsessive compulsive disorde,Escitalopram,8,1,49.0794,8.2959,8.7429,35,0.9143,47.7429,True,40,loose
obsessive compulsive disorde,Anafranil,9,5,49.0575,7.9582,8.2632,38,0.9211,78.6316,False,40,loose
obsessive compulsive disorde,Paroxetine,10,17,35.9135,7.3308,7.5,24,0.75,44.8333,True,40,loose
obsessive compulsive disorde,Citalopram,11,13,34.7039,7.573,7.9048,21,0.8095,35.2857,True,40,loose
obsessive compulsive disorde,Quetiapine,12,10,32.5454,7.8934,8.5294,17,0.8824,24.2353,True,40,loose
obsessive compulsive disorde,Paxil,13,14,31.807,7.497,7.8333,18,0.8333,57.6667,False,40,loose
obsessive compulsive disorde,Aripiprazole,14,16,28.5323,7.367,7.6667,15,0.6667,28.8667,True,40,loose
obsessive compulsive disorde,Venlafaxine,15,15,25.9677,7.4962,8.0,12,0.8333,26.0,True,40,loose
obstructive sleep apnea hypopnea syndrome,Armodafinil,1,1,47.9466,8.1045,8.4857,35,0.8857,22.1143,False,44,loose
obstructive sleep apnea hypopnea syndrome,Nuvigil,2,2,44.5304,7.9979,8.3871,31,0.871,24.5484,False,44,loose
obstructive sleep apnea hypopnea syndrome,Modafinil,3,3,43.4945,7.8118,8.129,31,0.8065,33.9355,False,44,loose
obstructive sleep apnea hypopnea syndrome,Provigil,4,4,34.9259,7.8097,8.3,20,0.8,46.9,False,44,loose
onychomycosis toenail,Terbinafine,1,3,97.5581,7.2315,7.2473,182,0.6923,33.3187,False,0,none
onychomycosis toenail,Lamisil,2,4,59.1572,7.1739,7.2059,68,0.7059,59.8235,False,0,none
onychomycosis toenail,Efinaconazole,3,5,57.8087,5.81,5.6667,99,0.5152,11.0404,False,0,none
onychomycosis toenail,Jublia,4,6,57.8087,5.81,5.6667,99,0.5152,11.0404,False,0,none
onychomycosis toenail,Ciclopirox,5,2,30.817,7.2636,7.4444,18,0.7778,48.6667,False,0,none
onychomycosis toenail,Kerydin,6,7,24.0112,5.2397,4.2381,21,0.381,11.2857,False,0,none
onychomycosis toenail,Tavaborole,7,8,24.0112,5.2397,4.2381,21,0.381,11.2857,False,0,none
onychomycosis toenail,Fluconazole,8,1,22.756,8.0455,9.625,8,1.0,28.0,False,0,none
oophorectomy,Estradiol,1,3,24.3604,6.7564,6.5385,13,0.6154,18.8462,True,1,loose
oophorectomy,Conjugated estrogens,2,1,21.3418,7.5455,8.375,8,0.875,49.625,False,1,loose
oophorectomy,Premarin,3,2,19.6216,7.4163,8.1429,7,0.8571,56.7143,False,1,loose
opiate dependence,Buprenorphine / naloxone,1,4,206.5145,8.5165,8.5476,588,0.8537,30.0442,False,5,loose
opiate dependence,Suboxone,2,1,194.6229,9.0061,9.0578,467,0.9101,33.7345,False,5,loose
opiate dependence,Buprenorphine,3,3,88.8236,8.9271,9.1616,99,0.9596,36.2828,False,5,loose
opiate dependence,Naltrexone,4,6,72.7546,7.712,7.809,89,0.7528,45.2697,True,5,loose
opiate dependence,Subutex,5,2,72.6903,8.9476,9.303,66,0.9848,49.8182,False,5,loose
opiate dependence,Vivitrol,6,5,65.2131,7.8507,8.0,69,0.7826,54.5217,False,5,loose
opiate dependence,Zubsolv,7,7,48.4866,6.6601,6.5849,53,0.6604,21.4717,False,5,loose
opiate dependence,Bunavail,8,8,41.8024,6.3019,6.1136,44,0.5682,16.5682,False,5,loose
opiate withdrawal,Methadone,1,1,113.8909,8.659,8.7746,173,0.8728,36.1272,False,15,loose
opiate withdrawal,Clonidine,2,3,102.8777,8.1332,8.2188,160,0.8438,74.6625,True,15,loose
opiate withdrawal,Catapres,3,5,38.6351,7.8864,8.3333,24,0.9167,107.125,False,15,loose
opiate withdrawal,Methadose,4,4,35.2802,8.0938,8.7895,19,0.8421,55.1579,False,15,loose
opiate withdrawal,Methocarbamol,5,6,33.9476,7.5909,7.95,20,0.85,131.2,False,15,loose
opiate withdrawal,Methadone Diskets,6,2,31.9749,8.2559,9.2667,15,0.9333,38.9333,False,15,loose
opiate withdrawal,Robaxin,7,7,16.8619,6.8838,6.6667,6,0.6667,145.8333,False,15,loose
opioid induced constipation,Movantik,1,1,29.0956,6.2032,5.7727,22,0.5455,7.0,False,17,loose
opioid induced constipation,Naloxegol,2,4,28.9733,5.9141,5.375,24,0.5,6.4167,False,17,loose
opioid induced constipation,Amitiza,3,2,13.4045,5.9947,3.6,5,0.4,2.8,False,17,loose
opioid induced constipation,Lubiprostone,4,3,13.4045,5.9947,3.6,5,0.4,2.8,False,17,loose
oral thrush,Nystatin,1,1,25.9677,7.4962,8.0,12,0.8333,29.8333,True,15,loose
oral thrush,Clotrimazole,2,2,18.8772,5.6917,4.2727,11,0.2727,19.7273,True,15,loose
organ transplant rejection prophylaxis,Tacrolimus,1,1,40.7985,8.1597,8.72,25,0.96,11.52,True,8,loose
organ transplant rejection prophylaxis,Prograf,2,2,34.7178,7.9648,8.5789,19,0.9474,14.7895,False,8,loose
organ transplant rejection prophylaxis,CellCept,3,3,21.2004,7.4955,8.25,8,0.75,11.875,False,8,loose
organ transplant rejection prophylaxis,Mycophenolate mofetil,4,4,21.2004,7.4955,8.25,8,0.75,11.875,True,8,loose
osteoarthritis,Diclofenac,1,2,97.4346,8.2643,8.3741,139,0.8417,43.2446,False,24,strict
osteoarthritis,Sodium hyaluronate,2,34,84.1246,6.6506,6.625,160,0.6125,37.5438,True,24,strict
osteoarthritis,Meloxicam,3,13,79.7601,7.4055,7.4483,116,0.75,52.25,False,24,strict
osteoarthritis,Euflexxa,4,31,76.517,6.7369,6.7132,129,0.6279,41.5969,False,24,strict
osteoarthritis,Hyaluronan,5,29,71.5129,6.7573,6.7321,112,0.6339,35.4196,False,24,strict
osteoarthritis,Hylan g-f 20,6,37,68.7374,6.3821,6.319,116,0.6034,30.8276,False,24,strict
osteoarthritis,Orthovisc,7,30,67.8508,6.7514,6.7228,101,0.6337,38.8812,False,24,strict
osteoarthritis,Celecoxib,8,16,57.3368,7.3412,7.4098,61,0.7541,46.5902,False,24,strict
osteoarthritis,Voltaren Gel,9,4,56.3338,8.0477,8.3061,49,0.8163,53.2245,False,24,strict
osteoarthritis,Celebrex,10,20,54.9178,7.274,7.3333,57,0.7368,49.7193,False,24,strict
osteoarthritis,Synvisc-One,11,39,54.8831,6.1748,6.0506,79,0.5696,34.9367,False,24,strict
osteoarthritis,Mobic,12,8,50.61,7.9039,8.1707,41,0.8537,84.0488,False,24,strict
osteoarthritis,Voltaren,13,1,44.1346,8.6555,9.4231,26,1.0,71.0,False,24,strict
osteoarthritis,Naproxen,14,22,41.527,7.0193,7.0286,35,0.7143,29.9429,False,24,strict
osteoarthritis,Diclofenac / misoprostol,15,7,39.5823,7.9165,8.36,25,0.8,51.52,False,24,strict
osteoporosis,Teriparatide,1,1,47.9185,6.4613,6.3455,55,0.5636,76.7091,False,5,strict
osteoporosis,Forteo,2,2,46.4705,6.3832,6.2453,53,0.5472,79.5283,False,5,strict
osteoporosis,Zoledronic acid,3,5,40.827,6.0861,5.8444,45,0.5111,59.5556,False,5,strict
osteoporosis,Reclast,4,3,35.86,6.2424,5.9697,33,0.5152,76.9394,False,5,strict
osteoporosis,Prolia,5,11,34.0195,4.2196,3.7077,65,0.2462,118.0615,False,5,strict
osteoporosis,Denosumab,6,12,33.8001,4.0989,3.5882,68,0.2353,113.1029,False,5,strict
osteoporosis,Ibandronate,7,6,29.0418,5.8084,5.24,25,0.48,48.52,False,5,strict
osteoporosis,Boniva,8,4,27.2394,6.0909,5.55,20,0.5,59.55,False,5,strict
osteoporosis,Risedronate,9,8,22.6254,5.1906,4.0526,19,0.2632,60.3158,False,5,strict
osteoporosis,Alendronate,10,10,19.3914,4.4487,2.8421,19,0.1579,110.5789,True,5,strict
osteoporosis,Actonel,11,9,18.4473,5.1164,3.3846,13,0.1538,81.0,False,5,strict
osteoporosis,Fosamax,12,7,17.4352,5.2569,3.3636,11,0.1818,173.6364,False,5,strict
otitis externa,Ciprodex,1,2,22.293,5.958,5.0714,14,0.4286,2.0,False,2,loose
otitis externa,Ciprofloxacin / dexamethasone,2,3,22.293,5.958,5.0714,14,0.4286,2.0,False,2,loose
otitis externa,Hydrocortisone / neomycin / polymyxin b,3,1,15.2289,6.2172,4.6667,6,0.3333,1.1667,False,2,loose
otitis media,Cefdinir,1,13,31.855,5.0367,4.45,40,0.275,10.175,False,6,loose
otitis media,Ciprodex,2,3,26.9544,6.9596,6.9333,15,0.6667,15.5333,False,6,loose
otitis media,Ciprofloxacin / dexamethasone,3,4,26.9544,6.9596,6.9333,15,0.6667,15.5333,False,6,loose
otitis media,Clarithromycin,4,1,26.7542,7.1504,7.2857,14,0.7143,7.2143,False,6,loose
otitis media,Amoxicillin / clavulanate,5,12,26.7072,5.5688,4.8261,23,0.3478,7.2174,True,6,loose
otitis media,Omnicef,6,6,26.7013,6.6753,6.4375,16,0.4375,12.9375,False,6,loose
otitis media,Azithromycin,7,2,24.5243,7.0795,7.1667,12,0.6667,15.25,True,6,loose
otitis media,Augmentin,8,9,22.7945,5.8855,5.0,15,0.3333,10.5333,False,6,loose
otitis media,Amoxicillin,9,7,17.3936,6.5742,5.8571,7,0.4286,8.1429,True,6,loose
otitis media,Sulfamethoxazole / trimethoprim,10,8,15.6372,6.3838,5.1667,6,0.3333,6.5,False,6,loose
otitis media,Zithromax,11,5,15.509,6.9358,6.8,5,0.6,23.2,False,6,loose
otitis media,Levofloxacin,12,10,13.1414,5.877,3.2,5,0.2,11.0,False,6,loose
otitis media,Hydrocortisone / neomycin / polymyxin b,13,11,12.7468,5.7005,2.6,5,0.2,2.6,False,6,loose
ovarian cysts,Ethinyl estradiol / norgestimate,1,6,53.3658,6.246,6.1233,73,0.5342,7.2329,False,12,loose
ovarian cysts,Ethinyl estradiol / levonorgestrel,2,8,33.6898,5.8646,5.4545,33,0.4545,3.7879,False,12,loose
ovarian cysts,Sprintec,3,4,31.3711,6.8457,6.7619,21,0.5714,11.9524,False,12,loose
ovarian cysts,Ortho Tri-Cyclen Lo,4,2,25.8907,6.9196,6.8571,14,0.6429,8.8571,False,12,loose
ovarian cysts,Tri-Sprintec,5,3,20.5585,6.8528,6.6667,9,0.6667,3.3333,False,12,loose
ovarian cysts,Mononessa,6,1,18.6469,7.0479,7.1429,7,0.5714,8.8571,False,12,loose
ovarian cysts,Aviane,7,9,17.5585,5.8528,4.3333,9,0.4444,3.8889,False,12,loose
ovarian cysts,Ortho Tri-Cyclen,8,7,16.4189,6.2057,4.8571,7,0.2857,1.7143,False,12,loose
ovarian cysts,LoSeasonique,9,5,16.1815,6.6061,5.8333,6,0.3333,7.3333,False,12,loose
overactive bladde,Oxybutynin,1,11,71.3525,6.5685,6.5254,118,0.5678,30.5085,False,9,loose
overactive bladde,Mirabegron,2,15,58.1495,5.7296,5.5825,103,0.466,40.5437,False,9,loose
overactive bladde,Myrbetriq,3,12,53.754,6.0099,5.8625,80,0.5,49.9375,False,9,loose
overactive bladde,Botox,4,13,53.2674,5.744,5.5698,86,0.4884,47.2558,False,9,loose
overactive bladde,OnabotulinumtoxinA,5,14,53.2674,5.744,5.5698,86,0.4884,47.2558,False,9,loose
overactive bladde,Solifenacin,6,19,48.8666,5.6426,5.4267,75,0.4667,40.24,False,9,loose
overactive bladde,Oxytrol,7,5,47.5604,7.2529,7.3256,43,0.6744,49.2558,False,9,loose
overactive bladde,VESIcare,8,21,46.3437,5.5791,5.3333,69,0.4493,43.3623,False,9,loose
overactive bladde,Tolterodine,9,8,40.3941,6.8279,6.7714,35,0.5714,24.4571,False,9,loose
overactive bladde,Fesoterodine,10,16,33.3263,5.7154,5.2647,34,0.4118,29.2647,False,9,loose
overactive bladde,Toviaz,11,17,33.3263,5.7154,5.2647,34,0.4118,29.2647,False,9,loose
overactive bladde,Trospium,12,2,32.6898,7.3097,7.5,20,0.75,29.3,False,9,loose
overactive bladde,Tamsulosin,13,18,28.3661,5.6732,5.04,25,0.32,43.72,False,9,loose
overactive bladde,Detrol,14,3,27.3298,7.3042,7.5714,14,0.6429,33.8571,False,9,loose
overactive bladde,Sanctura,15,4,27.3298,7.3042,7.5714,14,0.7857,34.4286,False,9,loose
pain,Oxycodone,1,3,171.1611,8.7804,8.8368,380,0.9026,45.7342,True,64,strict
pain,Acetaminophen / hydrocodone,2,28,168.9327,7.9459,7.9712,452,0.8075,26.2566,True,64,strict
pain,Acetaminophen / oxycodone,3,7,164.1522,8.6158,8.6694,363,0.9118,24.3113,True,64,strict
pain,Tramadol,4,109,145.0712,6.4813,6.4691,501,0.6347,29.5549,True,64,strict
pain,Hydromorphone,5,14,131.2038,8.2487,8.3083,253,0.8261,22.4111,True,64,strict
pain,Diclofenac,6,38,127.794,7.7629,7.797,271,0.7934,24.4797,True,64,strict
pain,Dilaudid,7,9,121.5459,8.3478,8.4245,212,0.8443,24.3066,True,64,strict
pain,OxyContin,8,4,117.5811,8.6918,8.8033,183,0.8962,73.5847,True,64,strict
pain,Percocet,9,5,111.9674,8.6643,8.7844,167,0.9341,31.3174,False,64,strict
pain,Tapentadol,10,108,109.7559,6.5014,6.4807,285,0.6035,40.1368,False,64,strict
pain,Oxymorphone,11,37,107.2848,7.8245,7.8777,188,0.8138,37.117,False,64,strict
pain,Methadone,12,6,106.5924,8.6458,8.7763,152,0.9013,39.6053,True,64,strict
pain,Fentanyl,13,10,103.9163,8.3468,8.4516,155,0.9161,27.7097,True,64,strict
pain,Gabapentin,14,105,102.2989,6.6172,6.5983,239,0.6527,60.523,True,64,strict
pain,Ketorolac,15,80,101.8492,7.3313,7.3523,193,0.7306,14.1865,False,64,strict
panic disorde,Clonazepam,1,3,142.5921,8.947,9.0394,254,0.9252,38.378,True,41,loose
panic disorde,Alprazolam,2,1,137.0238,9.0746,9.1842,228,0.9342,41.3816,False,41,loose
panic disorde,Sertraline,3,15,126.8632,7.7064,7.738,271,0.7675,39.7159,True,41,loose
panic disorde,Xanax,4,2,111.4789,9.0421,9.2039,152,0.9408,53.5921,False,41,loose
panic disorde,Zoloft,5,16,111.1599,7.6708,7.7095,210,0.7571,49.3429,False,41,loose
panic disorde,Klonopin,6,4,106.3732,8.8338,8.9862,145,0.9172,57.2345,False,41,loose
panic disorde,Paroxetine,7,12,69.2121,7.7381,7.85,80,0.775,26.5125,True,41,loose
panic disorde,Lorazepam,8,5,62.0065,8.438,8.7593,54,0.8889,43.9074,True,41,loose
panic disorde,Paxil,9,10,59.9247,7.8015,7.9661,59,0.7966,32.8983,False,41,loose
panic disorde,Fluoxetine,10,11,58.8569,7.7958,7.9649,57,0.807,45.6667,True,41,loose
panic disorde,Citalopram,11,18,54.1739,7.5859,7.7255,51,0.7647,37.3725,True,41,loose
panic disorde,Buspirone,12,29,49.097,6.0897,5.9231,65,0.5538,50.9692,True,41,loose
panic disorde,Prozac,13,14,46.9129,7.7124,7.9459,37,0.8108,63.973,False,41,loose
panic disorde,Ativan,14,6,44.4366,8.3977,9.0,28,0.8571,55.5714,False,41,loose
panic disorde,Venlafaxine,15,21,41.1978,7.5216,7.7333,30,0.7667,26.6,True,41,loose
paranoid disorde,Olanzapine,1,2,22.7707,6.8656,6.7273,11,0.6364,16.8182,True,41,loose
paranoid disorde,Quetiapine,2,1,20.987,6.9957,7.0,9,0.6667,15.4444,True,41,loose
paranoid disorde,Risperidone,3,4,17.2406,6.0955,4.75,8,0.375,11.5,True,41,loose
paranoid disorde,Zyprexa,4,3,16.6974,6.311,5.1429,7,0.4286,19.1429,False,41,loose
parkinson s,Carbidopa / levodopa,1,7,30.7511,6.5562,6.3182,22,0.5909,35.0909,True,1,loose
parkinson s,Neupro,2,8,22.5035,6.4962,6.0,12,0.5833,20.25,False,1,loose
parkinson s,Rotigotine,3,9,22.5035,6.4962,6.0,12,0.5833,20.25,False,1,loose
parkinson s,Amantadine,4,2,20.069,7.0955,7.25,8,0.625,16.5,False,1,loose
parkinson s,Rytary,5,14,19.0214,5.7352,4.3636,11,0.2727,21.9091,False,1,loose
parkinson s,Carbidopa / entacapone / levodopa,6,4,17.8114,6.7321,6.2857,7,0.5714,9.1429,True,1,loose
parkinson s,Pramipexole,7,11,17.8062,6.2955,5.25,8,0.5,28.5,False,1,loose
parkinson s,Ropinirole,8,12,17.8062,6.2955,5.25,8,0.375,22.0,False,1,loose
parkinson s,Sinemet,9,1,17.6784,7.2172,7.6667,6,0.8333,69.3333,False,1,loose
parkinson s,Rasagiline,10,6,17.6721,6.6794,6.1429,7,0.4286,36.1429,False,1,loose
parkinson s,Azilect,11,3,16.8619,6.8838,6.6667,6,0.5,41.8333,False,1,loose
parkinson s,Stalevo,12,5,14.9829,6.7005,6.0,5,0.6,12.4,False,1,loose
parkinson s,Entacapone,13,10,14.4567,6.4652,5.2,5,0.6,6.2,False,1,loose
parkinson s,Trihexyphenidyl,14,13,13.4045,5.9947,3.6,5,0.4,11.2,False,1,loose
perimenopausal symptoms,Clonidine,1,2,50.7225,6.7781,6.7321,56,0.6607,35.4286,False,1,loose
perimenopausal symptoms,Progesterone,2,1,16.0351,7.1711,7.6,5,0.8,43.6,False,1,loose
period pain,Naproxen,1,1,61.223,7.9706,8.1695,59,0.7966,22.0508,True,65,loose
period pain,Diclofenac,2,3,42.1106,7.6883,7.9667,30,0.8333,12.9667,True,65,loose
period pain,Mefenamic acid,3,7,38.3967,6.585,6.4412,34,0.5882,12.6765,True,65,loose
period pain,Cataflam,4,2,29.4885,7.8811,8.6429,14,0.9286,15.2857,False,65,loose
period pain,Ibuprofen,5,5,25.6584,7.1164,7.2308,13,0.7692,10.2308,True,65,loose
period pain,Ponstel,6,6,24.6489,6.8364,6.6923,13,0.6154,13.3077,False,65,loose
period pain,Aleve,7,4,18.0866,7.3838,8.1667,6,0.8333,18.8333,False,65,loose
periodic limb movement disorde,Clonazepam,1,1,29.7763,7.958,8.7857,14,1.0,20.4286,True,41,loose
periodic limb movement disorde,Klonopin,2,2,24.9977,7.905,9.0,10,1.0,26.7,False,41,loose
periodic limb movement disorde,Ropinirole,3,5,16.987,5.6623,3.8889,9,0.3333,18.0,False,41,loose
periodic limb movement disorde,Requip,4,4,16.2796,6.1531,4.7143,7,0.4286,21.8571,False,41,loose
periodic limb movement disorde,Baclofen,5,3,15.6405,6.9947,7.0,5,0.8,20.8,True,41,loose
peripheral neuropathy,Gabapentin,1,5,75.8346,6.8941,6.8843,121,0.6529,60.0909,True,14,loose
peripheral neuropathy,Neurontin,2,4,32.5445,6.9385,6.9091,22,0.6364,69.3182,False,14,loose
peripheral neuropathy,Pregabalin,3,2,31.7115,7.0909,7.15,20,0.75,18.65,True,14,loose
peripheral neuropathy,Duloxetine,4,8,30.6809,6.3974,6.087,23,0.5217,28.2174,False,14,loose
peripheral neuropathy,Cymbalta,5,7,25.3151,6.7657,6.5714,14,0.5,41.7857,False,14,loose
peripheral neuropathy,Lyrica,6,3,24.5243,7.0795,7.1667,12,0.75,25.6667,False,14,loose
peripheral neuropathy,Carbamazepine,7,6,19.2205,6.7955,6.5,8,0.625,17.375,False,14,loose
peripheral neuropathy,Capsaicin,8,1,15.9036,7.1123,7.4,5,0.8,27.0,False,14,loose
pharyngitis,Prednisone,1,1,24.7102,7.8141,8.8,10,0.9,16.9,False,3,strict
photoaging of the skin,Tretinoin,1,1,40.8909,7.8695,8.2593,27,0.8519,62.8148,False,3,loose
photoaging of the skin,Retin-A,2,2,17.2189,7.7005,9.4,5,1.0,141.8,False,3,loose
plaque psoriasis,Apremilast,1,10,65.3609,5.8461,5.736,125,0.496,21.04,False,1,loose
plaque psoriasis,Otezla,2,11,64.2355,5.7919,5.6748,123,0.4878,21.3577,False,1,loose
